AccountName,AnalyticsPropertyStatus,UserID,SurveyID,Question,UsersViewedSurveys,UsersSubmittedSurveys
mylelan,CA,mylelan_51EDF718-F81D-4C7C-9DC1-3B2598B531CA,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
mylelan,CA,mylelan_57C0A60E-89B8-45B0-AFC0-98750B1AF98A,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
mylelan,CA,mylelan_5B57CCD4-D597-48F4-A274-E09DC559DC3A,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
mylelan,CA,mylelan_5C4C1FED-4DB1-4D90-88C6-C3D94D515A60,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
mylelan,CA,mylelan_5D263778-308F-4BDD-94BC-F0A5CFC5A553,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
mylelan,CA,mylelan_609A6B18-93E2-43D1-83C9-3DF0C572BEFE,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
mylelan,CA,mylelan_618B8FCF-8621-4910-A630-57F6EFA78410,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
mylelan,CA,mylelan_6C964D5B-2328-4752-B5F0-895D7EF66EBB,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
mylelan,CA,mylelan_7168968B-66A2-4CBB-B9A1-B24A4F640B17,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
mylelan,CA,mylelan_71A17C32-F5E6-4BE6-B18B-12445ED323A8,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
mylelan,CA,mylelan_761C6318-9DDC-4B55-9884-9E8416F1C578,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
mylelan,CA,mylelan_769E2EB7-154C-42CE-9CD7-EFA245A8CFE0,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
mylelan,CA,mylelan_77849FA2-C950-4F16-913C-A5A600A248E6,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
mylelan,CA,mylelan_7860EB5F-E377-47B9-ADDB-72609C66EBB5,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
mylelan,CA,mylelan_7C07F37D-0B5E-4762-A0EA-1AE218C0BE70,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
mylelan,CA,mylelan_808228F8-4138-4E50-9EEF-D6F3866E2784,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
mylelan,CA,mylelan_914BB3F4-32B0-4D71-9C78-A181BF7337CE,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
mylelan,CA,mylelan_91F0FCF2-2261-43AC-9CD4-D87C8B790541,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
mylelan,CA,mylelan_93BC5593-1693-4AB6-A92F-918981D15C75,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
mylelan,CA,mylelan_B33222FC-C868-4608-88B7-3C1B55BBB8BA,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
mylelan,CA,mylelan_B94F8F33-9E90-4C31-A7F1-3A68DB5E4B98,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
mylelan,CA,mylelan_CAA81FCA-456C-4E76-8B72-7A9B8FAF3E74,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
mylelan,CA,mylelan_CF08D994-3420-42FC-BA48-BBD53A8D5EC7,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
mylelan,CA,mylelan_D0F96AEF-838D-4704-B418-8DB2E7B9FBB2,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
mylelan,CA,mylelan_DCBF7888-024A-4096-9679-A992FC5A30FE,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
mylelan,CA,mylelan_E5CF69A9-85CA-43C9-93F6-807A8D041064,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
mylelan,CA,mylelan_EA158104-52DE-4F8A-8D8A-04B23C6CEA47,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
mylelan,CA,mylelan_EA41CB5E-BA03-4DD8-9AED-4080B97F1DF1,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
mylelan,CA,mylelan_EB9F84AE-CAE4-4610-B198-5C1DBE726813,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
mylelan,CA,mylelan_F1672798-D777-4218-91B7-EE210656A773,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
mylelan,CA,mylelan_F19DF4AE-43F0-48BF-B412-5B1CA35E60A7,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
mylelan,CA,mylelan_F530245D-2E38-4116-9D46-341458AF37EC,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
mylelan,CA,mylelan_F8308D4F-E272-44B0-80AA-57BD15CBDF24,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
mylelan,CA,mylelan_FCBA8BAB-1707-4AC2-BADD-3E5680223A34,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
mylelan,CA,mylelan_FF9D52B8-139F-4926-A4B8-25D8F276AFE3,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
novomed,CA,novomed_A021C220-BBB2-45EE-B475-20D36C6AF5DA,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
savaria,CA,savaria_13F577FD-C1C3-4F00-850C-1224B160784C,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
savaria,CA,savaria_2BC24E3A-7205-404B-B292-34C521E4FAFF,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
savaria,CA,savaria_2FEFF970-0370-44C8-90D7-04C0A3C1A7E8,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
savaria,CA,savaria_37C74CB5-AEFF-4415-95C8-E50F1FC9368E,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
savaria,CA,savaria_398E9425-26CF-4413-9A5C-6C8DA787497F,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
savaria,CA,savaria_3DFC744A-5AB5-4ABB-A4BE-3B38B73D810D,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
savaria,CA,savaria_4169A427-7329-45B3-A437-E27D50F0C519,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
savaria,CA,savaria_6AB68EFF-C17C-4951-B773-176617FD7096,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
savaria,CA,savaria_6F7C697F-BCE0-4036-8555-77197F0723D7,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
savaria,CA,savaria_77849FA2-C950-4F16-913C-A5A600A248E6,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
savaria,CA,savaria_96D17188-792E-43E5-B939-A28BC1CB19A6,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
savaria,CA,savaria_B4C058AF-485F-4DDA-A506-29F9A849D5F3,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
savaria,CA,savaria_B8F4CC2A-AE07-4B02-A98F-4F4ACD118652,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
savaria,CA,savaria_C240FB07-DC74-4C02-BEC3-CCBE338EC73B,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
savaria,CA,savaria_C71448C2-8128-4075-9D3E-928B99324FF1,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
savaria,CA,savaria_D61B9697-9B6D-479A-9CA2-E3F0E383BD92,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
savaria,CA,savaria_E1F84473-2230-4DB8-A0AF-C1B793881565,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
savaria,CA,savaria_F01084FA-49F6-4EA4-AF13-B138E5317FFD,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
drgoguen,CA,drgoguen_A92B3664-3477-4D06-9357-E7BF7AA84178,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
drlagace,CA,drlagace_FC7E99B0-865D-49E0-86F3-3F939890C1D4,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
medicina,CA,medicina_5733F12F-2229-409B-9095-DDA82CEE589E,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
medicina,CA,medicina_7A220324-C80E-4AAA-8B57-8F48FC3130E6,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
medicina,CA,medicina_93622623-D1F3-4D61-9F1F-56BB85B1F69E,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
medicina,CA,medicina_BFFF471D-2C57-4C58-A2B4-18CCA0C41563,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
medicina,CA,medicina_C67EF0C8-9E41-4DB0-BF62-1DD9B3DABE77,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
csoptimum,CA,csoptimum_78FFA3A9-CA50-4CB2-A25C-2AB3287D014E,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
csoptimum,CA,csoptimum_9525D557-CE70-44BC-9E50-34C2AD824071,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
drearbour,CA,drearbour_77849FA2-C950-4F16-913C-A5A600A248E6,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
expertmed,CA,expertmed_77849FA2-C950-4F16-913C-A5A600A248E6,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
psc-envol,CA,psc-envol_1409E154-8C72-4234-925C-FAD03B27904A,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
psc-envol,CA,psc-envol_D54C78ED-C81F-4A11-97C6-6E06334ED137,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
chanclinic,CA,chanclinic_8D4C2027-8224-4A20-879B-9F9415725800,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
chanclinic,CA,chanclinic_BC1A27D5-67F1-4E13-9E25-19C4DFC80A14,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
chanclinic,CA,chanclinic_D4EE40EF-DA62-4A09-B179-C99B4527D6F5,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
dreouellet,CA,dreouellet_B1945AC5-B071-4C33-92C4-FB195DEF5DCF,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
psc-vallee,CA,psc-vallee_552BF7B9-B4CF-4441-9849-74479EE1C8F6,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
psc-vallee,CA,psc-vallee_F91F87F7-7CE5-402C-AA37-18AF82416A17,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
cmmascouche,CA,cmmascouche_353C7357-407C-48A2-AA1B-C343FE9BCFBB,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
cmmascouche,CA,cmmascouche_3E24B8B3-4708-4009-985D-F5CA1A0B54D8,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
cmmascouche,CA,cmmascouche_4DFEF0AA-B923-4855-9297-4928D5752526,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
cmmascouche,CA,cmmascouche_7154DADD-11F2-46D2-88BA-847C31FF0DFA,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
cmmascouche,CA,cmmascouche_77849FA2-C950-4F16-913C-A5A600A248E6,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
cmmascouche,CA,cmmascouche_793C337F-673E-4D00-993A-0F2DCEB34BD8,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
cmmascouche,CA,cmmascouche_7D122850-240E-4458-A834-7F08305CB6D9,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
cmmascouche,CA,cmmascouche_8E9F5F81-C75E-45E0-A6BC-BF382E6E3225,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
cmmascouche,CA,cmmascouche_9ED7605C-3D9F-40AA-8C8F-588936622F14,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
cmmascouche,CA,cmmascouche_9F4E9F0D-E17E-4901-BD4C-FAE34CCC6FAF,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
cmmascouche,CA,cmmascouche_A5425561-FD44-467C-8B93-7FB3DCEBB201,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
cmmascouche,CA,cmmascouche_A758EA0B-23DE-4751-AB1C-11003296E521,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
cmmascouche,CA,cmmascouche_AAADE528-C3CD-470C-9D45-255268EF50CC,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
cmmascouche,CA,cmmascouche_B36A499A-918D-4950-86D0-71F5B491832F,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
cmmascouche,CA,cmmascouche_B612D88A-691B-4C57-B5F4-78FDEEDA54CD,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
cmmascouche,CA,cmmascouche_B9389D3A-B031-4BE6-A73A-CDF97EBE046F,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
cmmascouche,CA,cmmascouche_BB8F4041-457A-47FB-8EDA-0F8AE0ABFAC5,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
cmmascouche,CA,cmmascouche_C7B1BA59-080F-419C-AE3B-C3E4DB2EB87B,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
cmmascouche,CA,cmmascouche_D1E44E68-E05A-4BE1-81EA-9472770EA85D,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
cmmascouche,CA,cmmascouche_E749DD3D-61BE-4C8A-8383-5D0DD04563F4,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
cmmascouche,CA,cmmascouche_E90E21A7-A3A5-4B79-959B-4C2D2F874925,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
cmmascouche,CA,cmmascouche_FD389912-B6AC-4B59-B98F-43F54CF3280B,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
gilbertrdfp,CA,gilbertrdfp_60C242F9-FA9E-491E-864B-30E9CF8DC0EF,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
gilbertrdfp,CA,gilbertrdfp_772ED77C-4E78-42C4-A38F-C7A7C3BBC3A1,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
gilbertrdfp,CA,gilbertrdfp_9CDA65AA-7456-4F60-9D37-7823C7E6F912,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
gilbertrdfp,CA,gilbertrdfp_D153D563-4F2F-4143-8E7B-CF419CAE7132,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
gmfalorette,CA,gmfalorette_32B7327F-4344-4955-A26C-6398021779AA,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
gmfalorette,CA,gmfalorette_40785A32-8432-461F-8059-EC98E248F746,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
gmfalorette,CA,gmfalorette_5FF55D58-E5B2-4E30-9C4B-9EBDDD0B1EDA,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
gmfalorette,CA,gmfalorette_620BA785-AE86-4FC0-BB25-FA1E123F30A6,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
gmfalorette,CA,gmfalorette_83E2FF19-6BA4-4D19-9155-0B6C8FF7DEAB,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
gmfalorette,CA,gmfalorette_9D9B2850-288F-4D20-B472-3E545994B4BB,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
gmfalorette,CA,gmfalorette_B78BA0CF-9776-4BEA-9263-45257FEFA289,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
gmfalorette,CA,gmfalorette_BEEF3C0E-B74F-4030-B0A6-2AD6926441FD,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
threecedars,CA,threecedars_0BCAC367-43D2-448C-A5BC-5062BABDC666,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
threecedars,CA,threecedars_2D4F0DC7-0D2C-43C5-A12A-1FEF3EFD9917,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
threecedars,CA,threecedars_32107817-5FFD-4B8F-926D-BBC5601AD5D3,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
threecedars,CA,threecedars_54485BAD-9BD7-4C18-A90B-9495A5A92C6E,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
threecedars,CA,threecedars_E6EF2ED0-A65A-4A9E-AF77-95B5332F9A71,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
threecedars,CA,threecedars_F564AC9D-BD19-4DA0-B52C-4B1186AAFAD1,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
enroutelaval,CA,enroutelaval_1A02714B-39D4-4653-9338-681D6EFC7588,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
enroutelaval,CA,enroutelaval_229DA884-F210-4170-984F-831A8757A6A4,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
enroutelaval,CA,enroutelaval_36AA2D43-9A91-4378-BE4B-BC93D85BDF9D,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
enroutelaval,CA,enroutelaval_6EF801DE-DE05-4A9A-B41E-A0EA775F5D1C,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
enroutelaval,CA,enroutelaval_E54A49FD-0FF3-4193-B363-EBDC60A39202,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
enroutelaval,CA,enroutelaval_E881ED73-8852-46F4-992D-AEB4DF2C180B,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
psc-lecercle,CA,psc-lecercle_BCD3230B-C9F3-4802-BB17-A261DD66659F,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
drmariepicard,CA,drmariepicard_EEEDF90A-845F-4D7C-9B68-357E361F82FD,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
langaracollege,CA,langaracollege_433AC974-C7BF-4CBD-B293-B5EE3CBE84C8,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
psc-accrocoeur,CA,psc-accrocoeur_307A6E52-7082-4B91-9263-80E26A29904D,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
psc-accrocoeur,CA,psc-accrocoeur_794AD163-CED3-46AD-8D22-52EF0FF7F862,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
psc-accrocoeur,CA,psc-accrocoeur_ECF6096F-5EF8-432B-88D8-0343DFC15D8B,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
psc-accrocoeur,CA,psc-accrocoeur_F784FAD1-24BF-4939-960C-89D1F1E9B7C4,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
psc-appalaches,CA,psc-appalaches_61C642E1-5167-4891-A005-8DB09E86F135,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
psc-grandgalop,CA,psc-grandgalop_0D9D6BBA-443D-40C1-844C-E1E9C50E7F2A,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
psc-grandgalop,CA,psc-grandgalop_50FB78D1-6B7C-4FE8-9B88-C233654DC2EE,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
psc-grandgalop,CA,psc-grandgalop_5C1B05BD-AB31-4CE9-81F1-9C6EEB76BC7B,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
psc-lanaudiere,CA,psc-lanaudiere_0C686CCB-B547-4EB3-901D-EA3DDAFAEE03,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
psc-lanaudiere,CA,psc-lanaudiere_53E3A185-EA7F-4023-BB77-CA4C6E4217C3,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
psc-lanaudiere,CA,psc-lanaudiere_6AA7DF53-BC15-4516-9A2C-1B3541A1E944,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,0,1
